timestamp,cpu_percent,memory_percent,load_avg,active_connections,actual_score
2025-04-17 13:37:52,43.3,60.7,1.46240234375,150,73.0710390625
2025-04-17 13:37:52,43.3,60.7,1.46240234375,152,76.94027929687499
2025-04-17 13:37:52,43.3,60.7,1.46240234375,152,81.189279296875
2025-04-17 13:37:53,28.6,60.7,1.46240234375,154,82.133279296875
2025-04-17 13:37:53,30.6,60.7,1.46240234375,152,81.301279296875
2025-04-17 13:37:53,30.0,60.7,1.46240234375,150,78.8470390625
2025-04-17 13:37:53,30.0,60.7,1.46240234375,148,85.028279296875
2025-04-17 13:37:54,27.7,60.7,1.46240234375,146,83.8980390625
2025-04-17 13:37:54,27.2,60.7,1.46240234375,148,79.553279296875
2025-04-17 13:37:54,27.2,60.7,1.46240234375,151,85.7690390625
2025-04-17 13:37:54,27.9,60.7,1.46240234375,152,83.5160390625
2025-04-17 13:37:54,28.1,60.7,1.46240234375,152,86.2860390625
2025-04-17 13:37:54,34.1,60.6,1.46240234375,152,83.04527929687501
2025-04-17 13:37:54,33.9,60.6,1.46240234375,151,77.27127929687501
2025-04-17 13:37:54,33.9,60.6,1.46240234375,153,79.9090390625
2025-04-17 13:37:55,33.9,60.6,1.46240234375,155,82.0870390625
2025-04-17 13:37:55,41.4,60.5,1.46240234375,155,77.9200390625
2025-04-17 13:37:55,41.3,60.5,1.46240234375,153,80.2650390625
2025-04-17 13:37:55,41.0,60.5,1.46240234375,155,86.386279296875
2025-04-17 13:37:56,28.6,60.7,1.46240234375,151,82.7690390625
2025-04-17 13:37:56,28.6,60.7,1.46240234375,153,81.701279296875
2025-04-17 13:37:56,28.6,60.7,1.46240234375,155,79.9090390625
2025-04-17 13:37:56,23.8,60.7,1.46240234375,157,83.22027929687499
2025-04-17 13:37:56,24.9,60.7,1.46240234375,159,84.86927929687499
2025-04-17 13:37:56,21.8,60.7,1.46240234375,151,78.9140390625
2025-04-17 13:37:56,21.7,60.7,1.46240234375,153,80.1580390625
2025-04-17 13:37:56,21.9,60.7,1.46240234375,155,83.8710390625
2025-04-17 13:37:56,22.0,60.7,1.46240234375,157,81.28203906249999
2025-04-17 13:37:57,46.3,60.6,1.46240234375,151,74.6170390625
2025-04-17 13:37:57,43.3,60.6,1.66552734375,153,80.626341796875
2025-04-17 13:37:57,42.1,60.6,1.66552734375,155,81.990341796875
2025-04-17 13:37:57,41.5,60.6,1.66552734375,157,73.5517890625
2025-04-17 13:37:57,41.4,60.6,1.66552734375,159,77.7217890625
2025-04-17 13:37:58,41.4,60.8,1.66552734375,151,80.1097890625
2025-04-17 13:37:58,26.8,60.8,1.66552734375,151,81.2057890625
2025-04-17 13:37:58,26.1,60.8,1.66552734375,151,85.160341796875
2025-04-17 13:37:58,26.1,60.8,1.66552734375,151,82.5617890625
2025-04-17 13:37:59,26.1,60.7,1.66552734375,147,83.35434179687499
2025-04-17 13:37:59,23.8,60.7,1.66552734375,149,77.6257890625
2025-04-17 13:37:59,23.7,60.7,1.66552734375,149,82.4537890625
2025-04-17 13:37:59,24.0,60.7,1.66552734375,153,83.0287890625
2025-04-17 13:37:59,24.4,60.7,1.66552734375,153,83.5277890625
2025-04-17 13:37:59,24.7,60.7,1.66552734375,155,86.104341796875
2025-04-17 13:37:59,26.5,60.7,1.66552734375,153,81.89378906249999
2025-04-17 13:37:59,26.5,60.7,1.66552734375,153,84.103341796875
2025-04-17 13:37:59,26.5,60.7,1.66552734375,157,83.496341796875
2025-04-17 13:38:00,26.5,60.7,1.66552734375,159,80.017341796875
2025-04-17 13:38:00,26.5,60.7,1.66552734375,159,87.5787890625
2025-04-17 13:38:00,35.8,60.6,1.66552734375,153,77.6297890625
2025-04-17 13:38:00,35.1,60.6,1.66552734375,155,79.754341796875
2025-04-17 13:38:00,35.1,60.6,1.66552734375,157,75.638341796875
2025-04-17 13:38:01,35.1,60.6,1.66552734375,157,78.062341796875
2025-04-17 13:38:01,35.1,60.6,1.66552734375,155,83.2237890625
2025-04-17 13:38:01,35.1,60.6,1.66552734375,157,80.7997890625
2025-04-17 13:38:01,23.3,60.6,1.66552734375,157,87.3077890625
